Author,Text,Pro,Neutral,Cons
Crease,"(2nd Ed.), p. 501; *Potter's Dwarris* 418, 421, 425; *Dow v. Black*, L. R. 6 P. C. 272, were cited as showing the power of taxation, unless abridged by the written constitution, might be exercised so as to discriminate.",0.04304251819849014,0.2531009316444397,0.7038565278053284
Crease,"The Supreme Court of Canada, in the case of *Jonas v. Gilbert*, 5 S. C. R., 356, had practically decided the same point.",0.3930734694004059,0.21987415850162506,0.38705238699913025
Crease,"Fifthly—Whether called a licence or not, the imposition was a direct poll tax, and as such came within the power of the Province to raise money by direct taxation for Provincial purposes.",0.15993602573871613,0.4666174352169037,0.37344658374786377
Crease,"*Cooley* on Taxation, 386; *Wharton's Law Lexicon*; *Reed v. Mousseau*, 8 S. C. R., 408.",0.24577154219150543,0.3748425543308258,0.37938591837882996
Crease,"It was not a license to carry on business, or a method whereby indirectly money was raised from the consumer, as, for instance, customs or stamp laws.

",0.22809480130672455,0.44482168555259705,0.3270834982395172
Crease,"*Richards*, Q. C., for Wing Chong—The object of the Act was not for police purposes or to raise revenue.",0.23714403808116913,0.3777473568916321,0.3851085901260376
Crease,"Its object, though not apparent on the face of the Act, was to prevent Chinese coming into the Province and drive out those who had already come.",0.012609473429620266,0.4038744866847992,0.5835160613059998
Crease,"He reviewed the legislation against Chinese since confederation, contending it was levelled against a particular race of aliens and, therefore, beyond provincial control, per *Gwynne*, J., in *Citizens Insurance Co. v. Parsons*, 4 S. C. R., at p. 346.",0.005182433407753706,0.00867670401930809,0.9861408472061157
Crease,"The law was a direct interference with trade and commerce (*R. v. Severn*, 2 Can.",0.19249485433101654,0.45372843742370605,0.3537766933441162
Crease,"If its object were successful and Chinese driven from the country, the customs dues received from the Chinese would be lost and the benefits of trade relations enjoyed by the merchants would be destroyed.",0.1386035531759262,0.26629212498664856,0.5951043367385864
Crease,"Counsel cited statistics from the Chinese Commission showing the extreme importance, from a fiscal and commercial point of view, of the large number of Chinese in the Province.",0.2644040584564209,0.5332491993904114,0.2023468017578125
Crease,"The Dominion under the B. N. A. Act had alone the right of performing in Canada the obligations of Canada as part of the British Empire in respect of treaties, and although Canada might pass laws prohibiting immigration, or having that tendency, the Province could not do so, nor could it pass laws in derogation of treaties.",0.40070173144340515,0.23255985975265503,0.3667384088039398
Crease,"He cited the British treaty (25th August, 1842, from *Hertslet*, Vol. 6, and Lord *Elgin's* treaty, 1860), comparing it with the *Burlingame* treaty of the United States, and quoted California decisions (*Lin Sing v. Washburn*, 20 Cal. 334), and the decision of *Gray*, J., in *Tai Sing v. Maguire*, deciding that similar legislation was held void as contravening the treaty and the sovereign power to regulate trade and commerce with foreign countries. 

",0.2865588068962097,0.31194713711738586,0.4014940559864044
Crease,"*Drake*, Q. C., on the same side, argued that the imposition of the $10 tax was invalid because of inequality.",0.5749142169952393,0.05780157819390297,0.36728420853614807
Crease,Inherent in and incidental to the taxing power was the characteristic of equality.,0.7024266123771667,0.15028102695941925,0.14729231595993042
Crease,"*Cooley* stated that irrespective of constitutional limitation a particular class of citizens could not be burdened for the advantage of others—*Cooley's Constitutional Limitations*, p. 635.",0.2731804847717285,0.3855479061603546,0.3412715494632721
Crease,"This was a principle underlying the power to tax and governing that right even though the CREASE, J. 1885.",0.34339484572410583,0.2087920755147934,0.4478130638599396
Crease,"written constitution made no mention of it—Cooley on Taxation, p. 18, and City of Lexington v. McQuillan, 35 Am.",0.03323226422071457,0.9112739562988281,0.05549381673336029
Crease,The imposition was in derogation of treaty rights with which Canada alone had the power to deal.,0.2160993218421936,0.263365238904953,0.520535409450531
Crease,The Australian legislation did not help the contention of the Attorney-General.,0.35285261273384094,0.25505149364471436,0.3920959234237671
Crease,"The Australian Colonies were autonomous, and occupied the same position as that of Canada.",0.4324093759059906,0.24241942167282104,0.32517120242118835
Crease,The Provinces were not autonomous.,0.4464261531829834,0.22012023627758026,0.3334536850452423
Crease,He did not contend that the whole of the Act was invalid.,0.29304027557373047,0.4435705840587616,0.26338914036750793
Crease,"Much of it was within the scope of the Province, notably the provisions affecting the size of dwellings, the forbidding the use of opium, and the desecration of grave-yards.",0.1571509838104248,0.5361289978027344,0.3067200779914856
Crease,He insisted that imposing excessive taxation on one class of citizens was unconstitutional.,0.36878708004951477,0.31262046098709106,0.31859245896339417
Crease,"The remarks of Chief Justice Ritchie, in the case of Jonas v. Gilbert before the Supreme Court of Canada, were obiter dicta, as the decision was upon another point, and intimated, but did not decide the right of the Provinces to discriminate, nor in what things and to what extent discrimination in taxation was legitimate.",0.1940259486436844,0.3247543275356293,0.48121967911720276
Crease,"Lastly, the Act was for indirect taxation, which was a power given only to the Dominion Parliament.",0.19865107536315918,0.4503657817840576,0.3509831130504608
Crease,"It was a license fee, the power to impose which had, in Severn v. The Queen, been decided against the Provinces on the score of such legislation being against trade and commerce. 

",0.2329861968755722,0.3704463243484497,0.3965674936771393
Crease,The Attorney-General in reply—The ten dollar impost was a tax whether designated by the name of a licence or otherwise.,0.15236271917819977,0.4963540732860565,0.35128316283226013
Crease,"The distinction between direct and indirect taxation was well drawn in the case of Reed v. Mousseau before the Supreme Court of Canada, in which Mr. Justice Strong mentioned the Privy Council had decided the Provincial legislatures had exclusive power to impose direct taxation, and that it did not follow they might not have power even to impose indirect taxation.",0.2966940104961395,0.4083520174026489,0.29495394229888916
Crease,"The tax did not sanction the carrying on of any business out of the product of which the consumer would, indirectly, contribute towards payment of the tax.",0.3061429262161255,0.40704697370529175,0.286810040473938
Crease,"Then as to inequality, the one dictum of Cooley was but an expression of opinion that political wisdom required uniform taxation; for the same author cited numerous authorities, including that of the Supreme Court of the United States establishing the right to discriminate unless fettered by the express language of the Constitution.",0.05406642705202103,0.1482105255126953,0.7977230548858643
Crease,"Todd on Parliamentary Government in the Colonies, supported the view that the Provinces within their jurisdiction were as omnipotent as the Imperial Parliament.",0.140879288315773,0.4716760814189911,0.38744455575942993
Crease,"The California cases (see The People v. Naglee, 1 Cal. 232) decided a differential tax might be imposed on foreign miners; and though a later case (Lin Sing v. Washburn, 20 Cal. 334) had decided a special tax could not be imposed on Chinese, a most celebrated Judge, Mr. Justice Field (since elevated to the Federal bench), dissented, and had pointed out that according to federal decisions the State might impose special taxation on alien residents, provided the impost was not levied against foreigners landing in the country.",0.2210441380739212,0.35992902517318726,0.41902679204940796
Crease,The tax was not to exclude the Chinese — another statute with that object had been disallowed.,0.1878589391708374,0.3377811312675476,0.474359929561615
Crease,It was imposed to meet the extraordinary expenses incident to enforcing the police and sanitary regulations prescribed by the Act.,0.240936279296875,0.33835411071777344,0.4207095801830292
Crease,"The question of treaties had nothing to do with the subject, for to responsible governments the Imperial Authorities conceded the right to pass laws within their jurisdiction.",0.1926422268152237,0.5932483077049255,0.21410948038101196
Crease,So the Canadian Parliament to-day was passing a restriction Act.,0.12160055339336395,0.3729628920555115,0.5054365396499634
Crease,"Opponents to the Act might as well contend the exclusion of the Chinese from the franchise, and barring them from acquiring lands, was illegal.",0.07801518589258194,0.1614825278520584,0.760502278804779
Crease,"As to autonomy, neither the Australian Colonies nor the Dominion were absolutely possessed, but the Province equally with Australia and the Dominion were autonomous within the bounds of their respective jurisdictions. 

",0.2819737195968628,0.37818431854248047,0.33984196186065674
Crease,"21st August, 1885—CREASE, J.— In order to deal satisfactorily with the questions raised by this appeal, it is necessary to see what is the scope and purport of the Act.""",0.24601824581623077,0.22149963676929474,0.5324822068214417
Crease,"It starts with a recital, in itself a petio principii—not apparently the result of any public enquiry—which charges them with being not law-abiding, dissimilar in habits and occupation to the whites—useless in emergencies, habitual desecrators of grave-yards, unsuited to our laws, and of habits subversive of the community.",0.00365505856461823,0.2845064103603363,0.7118384838104248
Crease,"From that premises concluding that special laws are required for their government, it proceeds to enact:— 

The only schedule is the form of license, which runs as follows:—

The question now raised on the construction of this Act affects not only British Columbia, but, as she occupies the only Pacific seaboard of the Dominion, indirectly more or less the very many other Provinces under the flag of confederation. 
",0.2800268232822418,0.23122535645961761,0.48874783515930176
Crease,"Taking for convenience the five points of objection to the conviction in the order in which they are made— 
1.",0.3183724284172058,0.3806174099445343,0.30101025104522705
Crease,"That it interfered with the Dominion powers under the B. N. A. Act over aliens and naturalization. 
",0.2466774880886078,0.3425566554069519,0.41076579689979553
Crease,"That it was indirect taxation and therefore illegal, and should be quashed. 

",0.25212112069129944,0.40635988116264343,0.34151899814605713
Crease,"On the first point, I would observe that it is now well settled law that British Columbia, as a part of the Dominion, possesses all, but possesses only, the powers which are strictly defined by the B. N. A. Act of 1867, which is, indeed, the constitution of Canada.

",0.35126492381095886,0.3125200569629669,0.33621498942375183
Crease,Neither she nor any other of the Provinces possess any other powers of legislation than are conferred by that Act.,0.37345755100250244,0.2578970789909363,0.3686453402042389
Crease,"If British Columbia, or any other Province, in its legislation, goes beyond that Act and in excess of its provisions, that moment, and to the extent of such transgression, it ceases to be law.",0.3881288766860962,0.2721511423587799,0.3397199213504791
Crease,"Therefore, in dealing with this question, our constitutional Act must be kept in view throughout, as the measure by which we must continually gauge the legality or illegality of the provisions of the local statute under consideration. 

",0.33156850934028625,0.34811505675315857,0.32031649351119995
Crease,"The Act of Federation was passed in order to be an irrefragable, permanent standard by which to preserve and regulate all the relative rights of the Provinces, as among themselves and as regards the Dominion. 

",0.32034486532211304,0.2804616391658783,0.39919349551200867
Crease,The exclusive powers of that Act given to the Dominion over particular subjects are contained in the 91st section.,0.2971780002117157,0.32693585753440857,0.37588614225387573
Crease,The exclusive powers of the Province are particularized in section 92.,0.33077993988990784,0.35240572690963745,0.3168143332004547
Crease,"It is natural that in the working out of such a constitution in a new and growing country, questions should be continually cropping up, and call upon the Courts to define gradually and with greater exactness, as time progresses and population expands, the relative powers given by the Act to the Dominion and Provinces respectively.",0.45596906542778015,0.20303410291671753,0.34099680185317993
Crease,"Sub-section 2 of section 91 gives to the Dominion Parliament exclusively the regulation of “trade and commerce,” and by sub-section 25 that of “naturalization and aliens,” and everything relating to those subjects as affecting the whole Dominion is within the Dominion powers, and no local Legislature can make any statute interfering with either of those subjects.",0.41405126452445984,0.20080333948135376,0.3851454257965088
Crease,"If it does, so far as such interference extends it is illegal and void, and when brought before the Court it is the duty of that tribunal so to adjudge it.

",0.36516764760017395,0.24881300330162048,0.38601937890052795
Crease,"And the converse of this is true when applied to Dominion legislation as affecting the subjects exclusively given by the constitution to the Province. 

",0.2097441554069519,0.4017249345779419,0.3885309100151062
Crease,"Now, applying this test to the statute before us, let us see whether and how far its provisions affect, as is alleged, aliens, or trade, or commerce. 

",0.3235708177089691,0.36275845766067505,0.31367069482803345
Crease,"The aliens in this case being Chinese, the first enquiry must be, what is the object of the Act?",0.4421400725841522,0.18710198998451233,0.37075793743133545
Crease,"On applying to the preamble, we find that it looks like a bill of indictment as against a race not suited to live among a civilized nation, and certainly does not prepare one for legislation which would encourage or tolerate their settlement in the country.",0.006524073425680399,0.11440819501876831,0.8790677785873413
Crease,"Indeed, the first lines of the preamble sound an alarm at the multitude of people coming in, who are of the repulsive habits described in the last part of the preamble, and prepares one for measures which should have a tendency to abate that alarm by deterrent influences and enactments which should have the effect of materially lessening the number of such undesirable visitors.",0.3416576683521271,0.38455092906951904,0.2737914025783539
Crease,"The provisions of the Act I have given somewhat in extenso bear out that view, and the concurrent and previous local legislation bear out the same impression, for on the same day as this Act was passed, another Act was passed, the very object of which was plainly stated to be ""to prevent the immigration"" of Chinese."" 

",0.006341602653264999,0.06975094974040985,0.9239073991775513
Crease,"It interfered with aliens as well as trade and commerce, which cannot subsist among nations without personal intercourse, which such an Act (as far as China was concerned) would have a tendency to prohibit. 

",0.19730068743228912,0.36288774013519287,0.4398115873336792
Crease,"Another statute (of 1878), ""An Act to provide for the better collection of taxes from Chinese,"" which contained several of the stringent provisions which I have described in this Act, such as a special tax specially recoverable by summary and unusual remedies from the Chinese alone, in British Columbia, and enforced by fine and imprisonment and other penal clauses, came before this Court, and in a most conscientious and exhaustive judgment of Mr. Justice Gray, of 23rd September, 1878, in the case of Tai Sing v. Maguire, was declared unconstitutional and ultra vires the Local Legislature, as interfering with aliens and trade and commerce—matters reserved exclusively under the 81st section of the B. N. A. Act to the Dominion.",0.045929182320833206,0.060280561447143555,0.8937903046607971
Crease,"That decision was never appealed from, and was at once acted on by the government as conclusive. 

",0.27344071865081787,0.2695366144180298,0.45702269673347473
Crease,"The position and legislative powers of British Columbia have been in no respect altered in its relations to the legislative powers of the Dominion on the same subjects since that time, though Russell v. The Queen (7 App.",0.2736526429653168,0.27447542548179626,0.4518719017505646
Crease,Cas. 829) and Hodge v. The Queen (9 App.,0.2877030670642853,0.2365061640739441,0.47579070925712585
Crease,Cas. 117) have more fully defined the extent of the powers of the Provincial Legislatures than has hitherto been done; and in the latter case especially.,0.3555806577205658,0.31372305750846863,0.33069631457328796
Crease,"That decision, however, was not before Mr. Gray when he rendered the judgment in Tai Sing v. Maguire.",0.32270869612693787,0.24088555574417114,0.43640580773353577
Crease,"Until reversed or varied, the decision in the Hodge case is law here, and binding on this Court. 

",0.26548779010772705,0.3082493841648102,0.42626282572746277
Crease,"Their lordships say (page 132), with reference to the objection of the appellants there (delegatus non potest delegare):—
""It appears to their lordships, however, that the objection thus raised by the appellants is founded on an entire misconception of the true character and position of the Provincial Legislatures.",0.29471075534820557,0.40400516986846924,0.30128413438796997
Crease,They are in no sense delegates of or acting under any mandate from the Imperial Parliament.,0.39814016222953796,0.3369086980819702,0.2649511396884918
Crease,"When the British North America Act enacted that there should be a Legislature for Ontario"" (for this case we may for ""Ontario"" read ""British Columbia""), ""and that its Legislative Assembly should have exclusive authority to make laws for the Province and for provincial purposes in relation to the matters enumerated in section 92, it conferred powers not in any sense to be exercised by delegation from or as agents of the Imperial Parliament, but authority as plenary and as ample within the limits prescribed by section 92 as the Imperial Parliament in the plenitude of its power possessed and could bestow.",0.31718623638153076,0.26398417353630066,0.41882961988449097
Crease,"Within these limits of subjects and area the Local Legislature is supreme."" 

",0.19180214405059814,0.42041248083114624,0.3877853453159332
Crease,[So far this decision confirms the words of Lord Selborne in R. v. Burah; what follows goes beyond it.],0.3020619750022888,0.1397741734981537,0.5581638216972351
Crease,"""And has the same authority as the Imperial Parliament or the Parliament of the Dominion would have had under like circumstances to confide to a municipal institution or body of its own creation authority to make by-laws or resolutions as to subjects specified in the enactment, and with the object of carrying the enactment into operation and effect."" 

",0.35662227869033813,0.26000869274139404,0.3833690583705902
Crease,"That decision, although in some respects an obiter dictum, as regards this case, makes it clear that within the limits of subjects and the area prescribed by the B. N. A. Act, by section 92, the Legislature of British Columbia is supreme.",0.4651658833026886,0.17247943580150604,0.36235469579696655
Crease,"The basis, then, of our enquiry must be: Is this Chinese Regulation Act of 1884—rather the parts of it objected to—within the limit of subjects and area of section 92, or does it exceed those limits in which it is supreme, and interfere with aliens, trade and commerce in such a manner as to encroach on section 91 or any of its sub-sections?",0.33835524320602417,0.12481570243835449,0.5368290543556213
Crease,"If so, so far as it does so, it is unconstitutional and ultra vires, and therefore void.",0.16730612516403198,0.3707089424133301,0.46198493242263794
Crease,"Now it does not follow because a local Act touches on these three subjects it therefore interferes with them so as to render it unconstitutional. 

",0.26032930612564087,0.4916979968547821,0.24797262251377106
Crease,"Aliens may be taxed, may be subjected to the same rules and municipal and other by-laws as other inhabitants of British Columbia, and such discrimination in so doing as are allowed in local legislatures between and among different persons and occupations among the whites are quite as applicable to them.",0.3561423718929291,0.09390131384134293,0.5499562621116638
Crease,"These are the only discriminations which the law allows, and these are the permissible discriminations spoken of by Cooley in the portions cited before the Court.",0.055048685520887375,0.15141919255256653,0.7935320734977722
Crease,"During the argument the case of *Lin Sing v. Washburn*, 20 California Reports, 534, was quoted as bearing on this case.",0.4502025246620178,0.14176514744758606,0.40803229808807373
Crease,"There, an Act of the California Legislature passed an Act imposing a capitation tax “on ‘each person, male and female, of the Mongolian race of the age of 18 years and upwards residing in the State,’ accompanying a license almost a *fac simile* of our own, and enforced in much the same way as in the case before us, that, after long and elaborate argument in which the Attorney-General appeared for the State, was determined to be unconstitutional, as it was an interference with trade and commerce, which could be regulated alone by the general government.",0.03588782623410225,0.09613174945116043,0.867980420589447
Crease,"It was in vain advanced that at least the State had concurrent jurisdiction in matters of taxation relative to its own internal affairs, of which this was one (the same proposition as was advanced by the Attorney-General in this case) in which it had a supreme and autonomous right to legislate.",0.3211006224155426,0.16653697192668915,0.5123623609542847
Crease,"And the grounds of this decision were that the federal constitution had vested in the general government the power to regulate commerce in all its branches (as with us in the Dominion); and this power extends to every species of commercial intercourse, and may be exercised upon persons as well as property (Mr. Justice Field, whose arguments have been reproduced by the Attorney-General before me in this case, dissenting). 

",0.2780837118625641,0.2487371265888214,0.4731791615486145
Crease,"That commerce cannot be carried on without the agency of persons, and the tax, the effect of which is to diminish personal intercourse, is a tax on commerce.",0.2812540829181671,0.36221110820770264,0.35653477907180786
Crease,"If the power to impose such a tax is acknowledged, it being a sovereign power, no limitation can be affixed to its exercise, and it may be so used as not only to diminish but destroy commerce. 

",0.17971988022327423,0.38085928559303284,0.43942081928253174
Crease,"The power asserted in the Act in question (the California Act) is the right of the State to prescribe the terms upon which the Chinese shall be permitted to reside in it, and be so used as to cut off all intercourse between them and the people of the State, and defeat the commercial policy of the nation. 

",0.004928103182464838,0.04646999388933182,0.9486019015312195
Crease,"That the Act could not be maintained as a police regulation; that a branch of the police power had been surrendered to the Federal Government as a part of the power to regulate commerce, and its exercise by a State was incompatible with the authority of the Government. 

",0.3572954833507538,0.20351067185401917,0.43919384479522705
Crease,"That the Chinese might be taxed as other residents, but could not be set apart as special objects of the taxation, and be compelled to contribute to the revenue of the State in the character of foreigners. 

",0.3803158700466156,0.08424189686775208,0.5354422926902771
Crease,"The reports of the higher California courts are of great authority for us on all Chinese questions, for there have been efforts for years past to restrict Chinese immigration in California, and the matter has been constantly before the superior courts there, and the judges there (if we may take the reports as correct) are more than ordinarily skilled in laying down the law correctly in constitutional points of that nature.",0.48361459374427795,0.14725656807422638,0.36912885308265686
Crease,"Indeed, there is no other country which has such experience generally in constitutional law as applicable to a federation of states. 

",0.36610445380210876,0.35198497772216797,0.28191059827804565
Crease,"Of course, in all the observations I make I recognize the now well-known distinction between the relations of a State of the Union to the Federal Government, and our relation as a Province to the Dominion.",0.20840689539909363,0.5249704122543335,0.26662275195121765
Crease,"Still both Federal Governments have reserved to themselves the regulation of trade and commerce and naturalization and aliens; so the analogy is so close as to become almost a direct authority. 

",0.3350276052951813,0.2067481428384781,0.45822426676750183
Crease,"In the *Lin Sin* judgment, p. 579, the learned judge says of the power of taxing foreigners, as in the present *qua* foreigners: “If the power exist it may be exercised upon all foreigners residing in the State, and may be so exercised as to bar the door of foreign commerce as effectually as the Government could do by issuing its man-“date and closing its ports."" 

",0.12289115786552429,0.18124757707118988,0.695861279964447
Crease,"And again ""to determine whether there is a conflict or not, i.e., of jurisdictions, the power must be considered with reference to its consequences, for its effect when carried out is the only criterion by which a judgment can be formed.",0.32818302512168884,0.29959636926651,0.37222060561180115
Crease,"""

In another place he says:—""It would be an empty sound to say that the several States cannot pass any law to prevent foreigners from coming here if they may pass laws which will compel such foreigners to depart as soon as they arrive."" 

",0.07993880659341812,0.1025141105055809,0.817547082901001
Crease,"And again, ""A tax imposed by the law on these persons for the mere right to reside here, is an appropriate and effective means to discourage the immigration of the Chinese into the State.",0.003613351145759225,0.02958296425640583,0.9668036699295044
Crease,"""

During the argument on the case before me, the Attorney-General claims that this was direct taxation, and a direct tax within the Province, to raise revenue for Provincial purposes, and, therefore *intra vires*; but the question is not one of name but of fact.",0.313352108001709,0.24079522490501404,0.4458526372909546
Crease,Does it interfere with trade or commerce?,0.29871129989624023,0.39074575901031494,0.3105429410934448
Crease,"Can it be legally imposed on foreigners as foreigners, for even a legal tax in other respects becomes illegal when it goes beyond its proper limits, and interferes with powers exclusively given to the Dominion for the benefit of all? 

",0.31662407517433167,0.3001868724822998,0.38318905234336853
Crease,"In another California case, *In re Tiburcio Parrott*, it is laid down that if the apparent object of a statute is under a pretense of the exercise of constitutional powers to drive Chinese away, the end sought to be obtained being unlawful, the statute is void. 

",0.13271299004554749,0.15928715467453003,0.7079998254776001
Crease,"* it is decided that the true nature and character of legislation must be determined in order to ascertain its legality. 

",0.27710118889808655,0.4076347053050995,0.31526413559913635
Crease,"In *Citizens Insurance Co. v. Parsons*, we have to look at the legislation for the same purpose. 

",0.30850860476493835,0.36499467492103577,0.3264966607093811
Crease,"If the legislation here be to drive people from the country, have the local legislature the power?",0.07546982914209366,0.29387736320495605,0.6306528449058533
Crease,Legislation as to aliens is reserved to the Dominion.,0.35995781421661377,0.277850866317749,0.3621913194656372
Crease,"And as to trade and commerce, if the Chinese be driven out an annual loss to the revenue, it appears by the tables in the Chinese Commission Report, of $110,000 will take place; and more than $1,500,000 of property and business be lost to us, besides an injury to trade to an incalculable extent.",0.12419389188289642,0.2599836587905884,0.6158223748207092
Crease,"The amount of business transacted by Chinamen in British Columbia, as revealed by the tables in that Chinese Report, is something which a casual observer would have no idea of. 

",0.19702467322349548,0.5261990427970886,0.2767763137817383
Crease,"The treaties between Great Britain and China, which bind us, have been quoted.",0.37806716561317444,0.35558444261550903,0.2663484215736389
Crease,"The treaty of 25th August, 1842, *Hertslet*, Vol. 6, ratified 26th June, 1843, p. 221, and Lord Elgin's treaty of October, 1860, authenticated copies of which were produced in Court, secure to Chinese coming into British dominions the same ""full security for persons and property as subjects of Her Majesty."" 

",0.7668134570121765,0.10849384218454361,0.12469275295734406
Crease,"*Vattell*, cap. 8, referring to our obligations to foreigners, observes:— ""As soon as the lord of the territory admits strangers into it he engages ""to protect them as his own subjects, and to afford them perfect security as far as depends on him.",0.27391621470451355,0.39573216438293457,0.3303515911102295
Crease,v. Russell* are important authorities in guiding our enquiry as to the nature and effect of local legislation in determining whether and how far the Act under review exceeds the limits within which the local legislature is supreme.,0.34822145104408264,0.23158495128154755,0.42019352316856384
Crease,"And as to the equality of taxation, besides *Cooley*, who has been quoted freely on both sides, in *Kent's Commentaries* (8th Ed.), 2nd Vol., 388, it is insisted—""That every person is entitled to be protected in the enjoyment of his property, not only from invasions of it by individuals, but from all unequal and undue assessments on the part of the Government.",0.5319311618804932,0.25393980741500854,0.21412904560565948
Crease,"It is not sufficient that no tax or imposition can be imposed upon the citizens, but by their representatives in the legislature the citizens are entitled to require that the legislature itself shall cause all public taxation to be fair and equal in proportion to the value of 'property"" (and that is what *Cooley* means by apportionment of taxation), ""so that no class of individuals, and no species of property shall be unduly assessed.""",0.4316638112068176,0.3048102557659149,0.26352596282958984
Crease,"The treaties I have quoted between Great Britain and China, binding on the Dominion and on us in British Columbia, secure to the Chinese, just as the treaties between Great Britain and other foreign countries secure to other foreigners, the same rights in regard to the equality of taxation which I have described as being enjoyed by citizens of this country. 

",0.749902606010437,0.16495822370052338,0.08513923734426498
Crease,"These treaties have the force of international law, and are continued most strongly against the party for whose benefit they are introduced. 

",0.27668794989585876,0.2997785806655884,0.42353346943855286
Crease,"In the case of the Chinese treaties, they were forced at the point of the bayonet on China, to obtain a right for us to enter China, and in return for a similar permission to us, full permission was given for the Chinese to trade and reside in British dominions everywhere. 

",0.1173582673072815,0.15956495702266693,0.7230767607688904
Crease,"In the treaties of 1858 and 1860, made at the solicitation of Great Britain, the Emperor of China was induced to give permission to his subjects to go and trade and reside ""in British Colonies,"" and to enter into ""engagements with British subjects for that purpose."" 

",0.18624809384346008,0.12143222987651825,0.6923196911811829
Crease,"These obligations are binding here and in other parts of the Dominion under section 132 of the British North America Act, and no Province, or the Dominion itself, can lawfully pass laws interfering with that right without a previous revision of the treaties by the high contracting parties to them for that purpose.",0.47392407059669495,0.12430233508348465,0.401773601770401
Crease,"Treaties with foreign nations are above all ordinary municipal law, for obvious international reasons, for without such a provision there can be no permanent security, which is the life of all commercial intercourse.",0.28313085436820984,0.36679062247276306,0.3500785827636719
